Scenario,Global,Year,HhId,WkrId,Bzone,Azone,Marea,DistanceToWork,PaysForParking,IsCashOut,ParkingCost,IsECO
SayedMM,,2045,ZNHPO1-1,ZNHPO1-1-1,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-2,ZNHPO1-2-1,103,ZNHPO2,HYPO,8.2188908412302,0,0,0,0
SayedMM,,2045,ZNHPO1-3,ZNHPO1-3-1,102,ZNHPO2,HYPO,5.20641494505631,0,0,0,0
SayedMM,,2045,ZNHPO1-4,ZNHPO1-4-1,102,ZNHPO2,HYPO,4.43837544562545,0,0,0,0
SayedMM,,2045,ZNHPO1-4,ZNHPO1-4-2,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-5,ZNHPO1-5-1,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-7,ZNHPO1-7-1,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-8,ZNHPO1-8-1,101,ZNHPO1,HYPO,15.2612610385063,0,0,0,0
SayedMM,,2045,ZNHPO1-9,ZNHPO1-9-1,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-10,ZNHPO1-10-1,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-11,ZNHPO1-11-1,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-13,ZNHPO1-13-1,101,ZNHPO1,HYPO,15.2612610385063,0,0,0,0
SayedMM,,2045,ZNHPO1-13,ZNHPO1-13-2,101,ZNHPO1,HYPO,15.2612610385063,0,0,0,0
SayedMM,,2045,ZNHPO1-15,ZNHPO1-15-1,104,ZNHPO1,HYPO,7.08142408922568,0,0,0,0
SayedMM,,2045,ZNHPO1-15,ZNHPO1-15-2,104,ZNHPO1,HYPO,7.08142408922568,1,0,0,0
SayedMM,,2045,ZNHPO1-16,ZNHPO1-16-1,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-18,ZNHPO1-18-1,102,ZNHPO2,HYPO,5.20641494505631,0,0,0,0
SayedMM,,2045,ZNHPO1-18,ZNHPO1-18-2,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-19,ZNHPO1-19-1,102,ZNHPO2,HYPO,5.20641494505631,0,0,0,0
SayedMM,,2045,ZNHPO1-21,ZNHPO1-21-1,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-22,ZNHPO1-22-1,100,ZNHPO1,HYPO,3.95742852170948,1,0,2.6,0
SayedMM,,2045,ZNHPO1-23,ZNHPO1-23-1,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-23,ZNHPO1-23-2,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-23,ZNHPO1-23-3,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-27,ZNHPO1-27-1,102,ZNHPO2,HYPO,4.43837544562545,0,0,0,0
SayedMM,,2045,ZNHPO1-29,ZNHPO1-29-1,100,ZNHPO1,HYPO,15.9168801049657,0,0,0,0
SayedMM,,2045,ZNHPO1-29,ZNHPO1-29-2,101,ZNHPO1,HYPO,15.2612610385063,0,0,0,0
SayedMM,,2045,ZNHPO1-30,ZNHPO1-30-1,102,ZNHPO2,HYPO,5.20641494505631,0,0,0,0
SayedMM,,2045,ZNHPO1-31,ZNHPO1-31-1,103,ZNHPO2,HYPO,7.08142408922568,0,0,0,0
SayedMM,,2045,ZNHPO1-31,ZNHPO1-31-2,103,ZNHPO2,HYPO,7.08142408922568,0,0,0,0
SayedMM,,2045,ZNHPO1-32,ZNHPO1-32-1,101,ZNHPO1,HYPO,15.2612610385063,0,0,0,0
SayedMM,,2045,ZNHPO1-35,ZNHPO1-35-1,102,ZNHPO2,HYPO,4.43837544562545,0,0,0,0
SayedMM,,2045,ZNHPO1-36,ZNHPO1-36-1,102,ZNHPO2,HYPO,4.43837544562545,0,0,0,0
SayedMM,,2045,ZNHPO1-38,ZNHPO1-38-1,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-39,ZNHPO1-39-1,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-39,ZNHPO1-39-2,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-42,ZNHPO1-42-1,103,ZNHPO2,HYPO,9.49146683765361,0,0,0,0
SayedMM,,2045,ZNHPO1-42,ZNHPO1-42-2,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-42,ZNHPO1-42-3,102,ZNHPO2,HYPO,5.20641494505631,0,0,0,0
SayedMM,,2045,ZNHPO1-43,ZNHPO1-43-1,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-43,ZNHPO1-43-2,101,ZNHPO1,HYPO,3.95742852170948,1,0,3.15,0
SayedMM,,2045,ZNHPO1-44,ZNHPO1-44-1,100,ZNHPO1,HYPO,3.95742852170948,1,0,2.6,0
SayedMM,,2045,ZNHPO1-45,ZNHPO1-45-1,100,ZNHPO1,HYPO,15.9168801049657,0,0,0,0
SayedMM,,2045,ZNHPO1-45,ZNHPO1-45-2,104,ZNHPO1,HYPO,7.08142408922568,0,0,0,0
SayedMM,,2045,ZNHPO1-48,ZNHPO1-48-1,104,ZNHPO1,HYPO,7.08142408922568,0,0,0,0
SayedMM,,2045,ZNHPO1-48,ZNHPO1-48-2,102,ZNHPO2,HYPO,11.0584679163333,0,0,0,0
SayedMM,,2045,ZNHPO1-50,ZNHPO1-50-1,101,ZNHPO1,HYPO,3.95742852170948,1,0,3.15,0
SayedMM,,2045,ZNHPO1-50,ZNHPO1-50-2,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-51,ZNHPO1-51-1,103,ZNHPO2,HYPO,9.49146683765361,0,0,0,0
SayedMM,,2045,ZNHPO1-51,ZNHPO1-51-2,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-52,ZNHPO1-52-1,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-53,ZNHPO1-53-1,101,ZNHPO1,HYPO,3.95742852170948,1,0,3.15,0
SayedMM,,2045,ZNHPO1-54,ZNHPO1-54-1,101,ZNHPO1,HYPO,15.2612610385063,0,0,0,0
SayedMM,,2045,ZNHPO1-55,ZNHPO1-55-1,103,ZNHPO2,HYPO,7.08142408922568,0,0,0,0
SayedMM,,2045,ZNHPO1-58,ZNHPO1-58-1,100,ZNHPO1,HYPO,15.9168801049657,0,0,0,0
SayedMM,,2045,ZNHPO1-59,ZNHPO1-59-1,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-59,ZNHPO1-59-2,102,ZNHPO2,HYPO,4.43837544562545,0,0,0,0
SayedMM,,2045,ZNHPO1-61,ZNHPO1-61-1,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-62,ZNHPO1-62-1,102,ZNHPO2,HYPO,5.20641494505631,0,0,0,0
SayedMM,,2045,ZNHPO1-63,ZNHPO1-63-1,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-63,ZNHPO1-63-2,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-65,ZNHPO1-65-1,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-65,ZNHPO1-65-2,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-67,ZNHPO1-67-1,100,ZNHPO1,HYPO,3.95742852170948,1,0,2.6,0
SayedMM,,2045,ZNHPO1-67,ZNHPO1-67-2,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-68,ZNHPO1-68-1,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-68,ZNHPO1-68-2,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-70,ZNHPO1-70-1,103,ZNHPO2,HYPO,7.08142408922568,0,0,0,0
SayedMM,,2045,ZNHPO1-71,ZNHPO1-71-1,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-71,ZNHPO1-71-2,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-72,ZNHPO1-72-1,100,ZNHPO1,HYPO,15.9168801049657,0,0,0,0
SayedMM,,2045,ZNHPO1-72,ZNHPO1-72-2,100,ZNHPO1,HYPO,15.9168801049657,0,0,0,0
SayedMM,,2045,ZNHPO1-73,ZNHPO1-73-1,100,ZNHPO1,HYPO,15.9168801049657,0,0,0,0
SayedMM,,2045,ZNHPO1-73,ZNHPO1-73-2,103,ZNHPO2,HYPO,7.08142408922568,1,0,0,0
SayedMM,,2045,ZNHPO1-74,ZNHPO1-74-1,102,ZNHPO2,HYPO,5.20641494505631,0,0,0,0
SayedMM,,2045,ZNHPO1-75,ZNHPO1-75-1,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-75,ZNHPO1-75-2,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-76,ZNHPO1-76-1,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-80,ZNHPO1-80-1,103,ZNHPO2,HYPO,8.2188908412302,0,0,0,0
SayedMM,,2045,ZNHPO1-82,ZNHPO1-82-1,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-83,ZNHPO1-83-1,100,ZNHPO1,HYPO,15.9168801049657,0,0,0,0
SayedMM,,2045,ZNHPO1-84,ZNHPO1-84-1,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-86,ZNHPO1-86-1,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-89,ZNHPO1-89-1,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-91,ZNHPO1-91-1,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-92,ZNHPO1-92-1,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-92,ZNHPO1-92-2,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-93,ZNHPO1-93-1,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-94,ZNHPO1-94-1,104,ZNHPO1,HYPO,7.08142408922568,0,0,0,0
SayedMM,,2045,ZNHPO1-95,ZNHPO1-95-1,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-96,ZNHPO1-96-1,100,ZNHPO1,HYPO,3.95742852170948,1,0,2.6,0
SayedMM,,2045,ZNHPO1-98,ZNHPO1-98-1,103,ZNHPO2,HYPO,9.49146683765361,0,0,0,0
SayedMM,,2045,ZNHPO1-98,ZNHPO1-98-2,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-102,ZNHPO1-102-1,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-103,ZNHPO1-103-1,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-103,ZNHPO1-103-2,102,ZNHPO2,HYPO,5.20641494505631,0,0,0,0
SayedMM,,2045,ZNHPO1-104,ZNHPO1-104-1,102,ZNHPO2,HYPO,5.20641494505631,0,0,0,0
SayedMM,,2045,ZNHPO1-104,ZNHPO1-104-2,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-105,ZNHPO1-105-1,104,ZNHPO1,HYPO,15.2612610385063,0,0,0,0
SayedMM,,2045,ZNHPO1-107,ZNHPO1-107-1,104,ZNHPO1,HYPO,7.08142408922568,0,0,0,0
SayedMM,,2045,ZNHPO1-107,ZNHPO1-107-2,101,ZNHPO1,HYPO,15.2612610385063,0,0,0,0
SayedMM,,2045,ZNHPO1-109,ZNHPO1-109-1,101,ZNHPO1,HYPO,3.95742852170948,1,0,3.15,0
SayedMM,,2045,ZNHPO1-109,ZNHPO1-109-2,102,ZNHPO2,HYPO,4.43837544562545,0,0,0,0
SayedMM,,2045,ZNHPO1-111,ZNHPO1-111-1,101,ZNHPO1,HYPO,15.2612610385063,0,0,0,0
SayedMM,,2045,ZNHPO1-113,ZNHPO1-113-1,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-114,ZNHPO1-114-1,100,ZNHPO1,HYPO,15.9168801049657,0,0,0,0
SayedMM,,2045,ZNHPO1-119,ZNHPO1-119-1,101,ZNHPO1,HYPO,15.2612610385063,0,0,0,0
SayedMM,,2045,ZNHPO1-120,ZNHPO1-120-1,103,ZNHPO2,HYPO,7.08142408922568,0,0,0,0
SayedMM,,2045,ZNHPO1-124,ZNHPO1-124-1,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-125,ZNHPO1-125-1,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-125,ZNHPO1-125-2,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-127,ZNHPO1-127-1,102,ZNHPO2,HYPO,5.20641494505631,0,0,0,0
SayedMM,,2045,ZNHPO1-128,ZNHPO1-128-1,103,ZNHPO2,HYPO,7.08142408922568,0,0,0,0
SayedMM,,2045,ZNHPO1-130,ZNHPO1-130-1,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-132,ZNHPO1-132-1,100,ZNHPO1,HYPO,15.9168801049657,1,0,2.6,0
SayedMM,,2045,ZNHPO1-133,ZNHPO1-133-1,104,ZNHPO1,HYPO,7.08142408922568,0,0,0,0
SayedMM,,2045,ZNHPO1-139,ZNHPO1-139-1,100,ZNHPO1,HYPO,15.9168801049657,0,0,0,0
SayedMM,,2045,ZNHPO1-139,ZNHPO1-139-2,102,ZNHPO2,HYPO,11.0584679163333,0,0,0,0
SayedMM,,2045,ZNHPO1-140,ZNHPO1-140-1,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-140,ZNHPO1-140-2,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-140,ZNHPO1-140-3,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-141,ZNHPO1-141-1,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-142,ZNHPO1-142-1,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-142,ZNHPO1-142-2,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-142,ZNHPO1-142-3,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-142,ZNHPO1-142-4,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-143,ZNHPO1-143-1,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-143,ZNHPO1-143-2,102,ZNHPO2,HYPO,5.20641494505631,0,0,0,0
SayedMM,,2045,ZNHPO1-143,ZNHPO1-143-3,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-144,ZNHPO1-144-1,102,ZNHPO2,HYPO,5.20641494505631,0,0,0,0
SayedMM,,2045,ZNHPO1-144,ZNHPO1-144-2,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-146,ZNHPO1-146-1,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-147,ZNHPO1-147-1,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-149,ZNHPO1-149-1,103,ZNHPO2,HYPO,7.08142408922568,0,0,0,0
SayedMM,,2045,ZNHPO1-150,ZNHPO1-150-1,103,ZNHPO2,HYPO,8.2188908412302,0,0,0,0
SayedMM,,2045,ZNHPO1-151,ZNHPO1-151-1,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-152,ZNHPO1-152-1,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-152,ZNHPO1-152-2,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-153,ZNHPO1-153-1,103,ZNHPO2,HYPO,8.2188908412302,0,0,0,0
SayedMM,,2045,ZNHPO1-154,ZNHPO1-154-1,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-157,ZNHPO1-157-1,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-159,ZNHPO1-159-1,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-159,ZNHPO1-159-2,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-160,ZNHPO1-160-1,102,ZNHPO2,HYPO,4.43837544562545,0,0,0,0
SayedMM,,2045,ZNHPO1-163,ZNHPO1-163-1,103,ZNHPO2,HYPO,8.2188908412302,1,0,0,0
SayedMM,,2045,ZNHPO1-168,ZNHPO1-168-1,103,ZNHPO2,HYPO,8.2188908412302,0,0,0,0
SayedMM,,2045,ZNHPO1-169,ZNHPO1-169-1,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-172,ZNHPO1-172-1,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-172,ZNHPO1-172-2,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-173,ZNHPO1-173-1,100,ZNHPO1,HYPO,15.9168801049657,0,0,0,0
SayedMM,,2045,ZNHPO1-174,ZNHPO1-174-1,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-174,ZNHPO1-174-2,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-175,ZNHPO1-175-1,104,ZNHPO1,HYPO,7.08142408922568,0,0,0,0
SayedMM,,2045,ZNHPO1-175,ZNHPO1-175-2,100,ZNHPO1,HYPO,15.9168801049657,1,0,2.6,0
SayedMM,,2045,ZNHPO1-177,ZNHPO1-177-1,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-177,ZNHPO1-177-2,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-178,ZNHPO1-178-1,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-179,ZNHPO1-179-1,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-180,ZNHPO1-180-1,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-180,ZNHPO1-180-2,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-181,ZNHPO1-181-1,102,ZNHPO2,HYPO,5.20641494505631,0,0,0,0
SayedMM,,2045,ZNHPO1-181,ZNHPO1-181-2,102,ZNHPO2,HYPO,5.20641494505631,0,0,0,0
SayedMM,,2045,ZNHPO1-182,ZNHPO1-182-1,103,ZNHPO2,HYPO,7.08142408922568,0,0,0,0
SayedMM,,2045,ZNHPO1-183,ZNHPO1-183-1,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-184,ZNHPO1-184-1,100,ZNHPO1,HYPO,15.9168801049657,0,0,0,0
SayedMM,,2045,ZNHPO1-187,ZNHPO1-187-1,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-187,ZNHPO1-187-2,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-188,ZNHPO1-188-1,103,ZNHPO2,HYPO,9.49146683765361,0,0,0,0
SayedMM,,2045,ZNHPO1-188,ZNHPO1-188-2,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-190,ZNHPO1-190-1,101,ZNHPO1,HYPO,15.2612610385063,0,0,0,0
SayedMM,,2045,ZNHPO1-192,ZNHPO1-192-1,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-195,ZNHPO1-195-1,100,ZNHPO1,HYPO,15.9168801049657,0,0,0,0
SayedMM,,2045,ZNHPO1-196,ZNHPO1-196-1,102,ZNHPO2,HYPO,11.0584679163333,0,0,0,0
SayedMM,,2045,ZNHPO1-200,ZNHPO1-200-1,100,ZNHPO1,HYPO,15.9168801049657,0,0,0,0
SayedMM,,2045,ZNHPO1-201,ZNHPO1-201-1,103,ZNHPO2,HYPO,9.49146683765361,0,0,0,0
SayedMM,,2045,ZNHPO1-202,ZNHPO1-202-1,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-204,ZNHPO1-204-1,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-204,ZNHPO1-204-2,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-205,ZNHPO1-205-1,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-208,ZNHPO1-208-1,102,ZNHPO2,HYPO,11.0584679163333,0,0,0,0
SayedMM,,2045,ZNHPO1-208,ZNHPO1-208-2,102,ZNHPO2,HYPO,11.0584679163333,0,0,0,0
SayedMM,,2045,ZNHPO1-209,ZNHPO1-209-1,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-210,ZNHPO1-210-1,102,ZNHPO2,HYPO,5.20641494505631,0,0,0,0
SayedMM,,2045,ZNHPO1-211,ZNHPO1-211-1,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-212,ZNHPO1-212-1,104,ZNHPO1,HYPO,7.08142408922568,1,0,0,0
SayedMM,,2045,ZNHPO1-216,ZNHPO1-216-1,102,ZNHPO2,HYPO,11.0584679163333,0,0,0,0
SayedMM,,2045,ZNHPO1-217,ZNHPO1-217-1,103,ZNHPO2,HYPO,7.08142408922568,0,0,0,0
SayedMM,,2045,ZNHPO1-218,ZNHPO1-218-1,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-219,ZNHPO1-219-1,101,ZNHPO1,HYPO,15.2612610385063,1,0,3.15,0
SayedMM,,2045,ZNHPO1-219,ZNHPO1-219-2,104,ZNHPO1,HYPO,7.08142408922568,0,0,0,0
SayedMM,,2045,ZNHPO1-220,ZNHPO1-220-1,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-220,ZNHPO1-220-2,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-221,ZNHPO1-221-1,102,ZNHPO2,HYPO,5.20641494505631,1,0,0,0
SayedMM,,2045,ZNHPO1-223,ZNHPO1-223-1,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-223,ZNHPO1-223-2,101,ZNHPO1,HYPO,3.95742852170948,1,0,3.15,0
SayedMM,,2045,ZNHPO1-225,ZNHPO1-225-1,102,ZNHPO2,HYPO,5.20641494505631,1,0,0,0
SayedMM,,2045,ZNHPO1-225,ZNHPO1-225-2,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-228,ZNHPO1-228-1,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-229,ZNHPO1-229-1,101,ZNHPO1,HYPO,15.2612610385063,0,0,0,0
SayedMM,,2045,ZNHPO1-230,ZNHPO1-230-1,101,ZNHPO1,HYPO,15.2612610385063,0,0,0,0
SayedMM,,2045,ZNHPO1-230,ZNHPO1-230-2,102,ZNHPO2,HYPO,11.0584679163333,0,0,0,0
SayedMM,,2045,ZNHPO1-234,ZNHPO1-234-1,102,ZNHPO2,HYPO,11.0584679163333,0,0,0,0
SayedMM,,2045,ZNHPO1-235,ZNHPO1-235-1,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-236,ZNHPO1-236-1,103,ZNHPO2,HYPO,7.08142408922568,0,0,0,0
SayedMM,,2045,ZNHPO1-236,ZNHPO1-236-2,100,ZNHPO1,HYPO,15.9168801049657,0,0,0,0
SayedMM,,2045,ZNHPO1-238,ZNHPO1-238-1,101,ZNHPO1,HYPO,15.2612610385063,1,0,3.15,0
SayedMM,,2045,ZNHPO1-238,ZNHPO1-238-2,103,ZNHPO2,HYPO,7.08142408922568,0,0,0,0
SayedMM,,2045,ZNHPO1-239,ZNHPO1-239-1,101,ZNHPO1,HYPO,15.2612610385063,0,0,0,0
SayedMM,,2045,ZNHPO1-240,ZNHPO1-240-1,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-240,ZNHPO1-240-2,100,ZNHPO1,HYPO,3.95742852170948,1,0,2.6,0
SayedMM,,2045,ZNHPO1-240,ZNHPO1-240-3,101,ZNHPO1,HYPO,3.95742852170948,1,0,3.15,0
SayedMM,,2045,ZNHPO1-244,ZNHPO1-244-1,103,ZNHPO2,HYPO,7.08142408922568,1,0,0,0
SayedMM,,2045,ZNHPO1-244,ZNHPO1-244-2,100,ZNHPO1,HYPO,15.9168801049657,0,0,0,0
SayedMM,,2045,ZNHPO1-247,ZNHPO1-247-1,100,ZNHPO1,HYPO,15.9168801049657,0,0,0,0
SayedMM,,2045,ZNHPO1-249,ZNHPO1-249-1,104,ZNHPO1,HYPO,7.08142408922568,0,0,0,0
SayedMM,,2045,ZNHPO1-254,ZNHPO1-254-1,101,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-255,ZNHPO1-255-1,101,ZNHPO1,HYPO,3.95742852170948,1,0,3.15,0
SayedMM,,2045,ZNHPO1-255,ZNHPO1-255-2,104,ZNHPO1,HYPO,15.2612610385063,1,0,0,0
SayedMM,,2045,ZNHPO1-256,ZNHPO1-256-1,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
SayedMM,,2045,ZNHPO1-256,ZNHPO1-256-2,100,ZNHPO1,HYPO,3.95742852170948,0,0,0,0
