Scenario,Global,Year,Marea,DRRevMi,VPRevMi,MBRevMi,RBRevMi,MGRevMi,SRRevMi,HRRevMi,CRRevMi,FwyLaneMi,ArtLaneMi,CENSUS_R,TransitEthanolPropGasoline,TransitBiodieselPropDiesel,TransitRngPropCng,VanPropDiesel,VanPropGasoline,VanPropCng,BusPropDiesel,BusPropGasoline,BusPropCng,RailPropDiesel,RailPropGasoline,VanPropIcev,VanPropHev,VanPropBev,BusPropIcev,BusPropHev,BusPropBev,RailPropIcev,RailPropHev,RailPropEv,RampMeterDeployProp,IncidentMgtDeployProp,SignalCoordDeployProp,AccessMgtDeployProp,OtherFwyOpsDeployProp,OtherArtOpsDeployProp,FwyNoneCongChg,FwyModCongChg,FwyHvyCongChg,FwySevCongChg,FwyExtCongChg,ArtNoneCongChg,ArtModCongChg,ArtHvyCongChg,ArtSevCongChg,ArtExtCongChg,FwySmooth,ArtSmooth,LdvEcoDrive,HvyTrkEcoDrive,UrbanPop,TownPop,RuralPop,UrbanIncome,TownIncome,RuralIncome,TranRevMiPC,VanDvmt,BusDvmt,RailDvmt,FwyLaneMiPC,UrbanHhDvmt,TownHhDvmt,RuralHhDvmt,TransitVanFuelCI,TransitBusFuelCI,TransitRailFuelCI,ComSvcUrbanDvmt,ComSvcTownDvmt,ComSvcRuralDvmt,HvyTrkUrbanDvmt,LdvFwyArtDvmt,LdvOthDvmt,HvyTrkFwyDvmt,HvyTrkArtDvmt,HvyTrkOthDvmt,BusFwyDvmt,BusArtDvmt,BusOthDvmt,UrbanHhPropUrbanDvmt,NonUrbanHhPropUrbanDvmt,LdvFwyDvmt,LdvArtDvmt,LdvAveSpeed,HvyTrkAveSpeed,BusAveSpeed,NonUrbanAveSpeed,LdvTotDelay,HvyTrkTotDelay,BusTotDelay,AveCongPrice,FwyDvmtPropNoneCong,FwyDvmtPropModCong,FwyDvmtPropHvyCong,FwyDvmtPropSevCong,FwyDvmtPropExtCong,ArtDvmtPropNoneCong,ArtDvmtPropModCong,ArtDvmtPropHvyCong,ArtDvmtPropSevCong,ArtDvmtPropExtCong,FwyNoneCongSpeed,FwyModCongSpeed,FwyHvyCongSpeed,FwySevCongSpeed,FwyExtCongSpeed,ArtNoneCongSpeed,ArtModCongSpeed,ArtHvyCongSpeed,ArtSevCongSpeed,ArtExtCongSpeed,OthSpd,LdvSpdSmoothFactor,HvyTrkSpdSmoothFactor,BusSpdSmoothFactor,LdvEcoDriveFactor,HvyTrkEcoDriveFactor,BusEcoDriveFactor,LdIceFactor,LdHevFactor,LdEvFactor,LdFcvFactor,HdIceFactor,ComSvcUrbanGGE,ComSvcNonUrbanGGE,HvyTrkUrbanGGE,ComSvcUrbanKWH,ComSvcNonUrbanKWH,HvyTrkUrbanKWH,ComSvcUrbanCO2e,ComSvcNonUrbanCO2e,HvyTrkUrbanCO2e,ComSvcAveUrbanAutoCO2eRate,ComSvcAveUrbanLtTrkCO2eRate,HvyTrkAveUrbanCO2eRate,BusGGE,RailGGE,VanGGE,BusKWH,RailKWH,VanKWH,BusCO2e,RailCO2e,VanCO2e,BusCO2eRate,RailCO2eRate,VanCO2eRate
SayedMM,,2045,HYPO,1594.50592876712,0,8165.03343287671,0,0,0,0,0,22,37,S,0.11,0.1,1,0,1,0,0.7857,0,0.2143,1,0,1,0,0,0.97958,0.02042,0,0,0,1,0.95,0.95,0.95,0.24,0,0,0,0,0,0.118996171179423,0.237992342358847,0,0,0,0,0,0.46,0.2,0.02,0.02,40487,0,9717,1455209849.76695,0,458814878.067413,76.2562127391662,1860.736753562,9479.5656400977,0,0.00054338429619384,309742.703260911,0,75394.9163483858,96.7792009774699,81.0587153203897,94.9850009593518,14473.9570107711,0,3473.79258215385,87697.6147507669,769776.808051227,121316.342522448,77394.1450334527,9375.99377532835,927.47594198575,3918.7350975529,4426.04483104886,1134.78571149595,1,1,341022.973819803,428753.834231424,30.2829391019097,39.0979216567505,30.8642933930209,,6784.3989117476,835.390002979622,73.9487760827685,0.047058983114718,0.168656546180974,0.128705230891622,0.147920540910547,0.29959131083293,0.255126371183927,0.239615826679049,0.173635907639257,0.202109282160919,0.170800557826325,0.21383842569445,59.9999520000384,51.0274986929936,45.4335675225899,36.6752396091018,26.2137703956578,29.9999760000192,24.9823215662286,23.6601638624856,22.4931005554834,20.8212594208231,19.9999840000128,1.06622650878626,1.14108268859206,1.10378506368413,1.11238852636971,1.2088553287318,1.17699998401973,0.993395637458373,1.00465144890846,1.00927778345724,1.00323009843781,0.970659605332037,319.19586456754,79.4690464272174,3518.75014738464,85.5684345360929,20.7272127567172,29533.3529331938,3836786.97017853,955095.386720267,47097280.6250765,234.202126161808,294.751101306929,537.041751465249,1676.65288133422,0,172.290440144629,0,0,0,16485558.9590808,0,2022572.10646369,1739.06269390112,0,1086.97380357103
