Group,Table,Name,Description,Units,Module,ModuleUnits,Scenario,File,InputDir,DisplayUnits,DisplayUnitsFile,DBTable
2019,Marea,BusPropIcev,Proportion of transit bus travel using internal combustion engine powertrains,proportion,InitializeVEPowertrainsAndFuels,proportion,SayedMM,marea_transit_powertrain_prop.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,proportion,None,Marea_SayedMM_2019.csv
2019,Marea,BusPropHev,Proportion of transit bus travel using hybrid electric powertrains,proportion,InitializeVEPowertrainsAndFuels,proportion,SayedMM,marea_transit_powertrain_prop.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,proportion,None,Marea_SayedMM_2019.csv
2019,Marea,BusPropBev,Proportion of transit bus travel using battery electric powertrains,proportion,InitializeVEPowertrainsAndFuels,proportion,SayedMM,marea_transit_powertrain_prop.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,proportion,None,Marea_SayedMM_2019.csv
2019,Marea,RailPropIcev,Proportion of transit rail travel using internal combustion engine powertrains,proportion,InitializeVEPowertrainsAndFuels,proportion,SayedMM,marea_transit_powertrain_prop.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,proportion,None,Marea_SayedMM_2019.csv
2019,Marea,RailPropHev,Proportion of transit rail travel using hybrid electric powertrains,proportion,InitializeVEPowertrainsAndFuels,proportion,SayedMM,marea_transit_powertrain_prop.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,proportion,None,Marea_SayedMM_2019.csv
2019,Marea,RailPropEv,Proportion of transit rail travel using electric powertrains,proportion,InitializeVEPowertrainsAndFuels,proportion,SayedMM,marea_transit_powertrain_prop.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,proportion,None,Marea_SayedMM_2019.csv
2019,Marea,RampMeterDeployProp,Proportion of freeway DVMT affected by ramp metering deployment,proportion,InitializeVETravelPerformance,proportion,SayedMM,marea_operations_deployment.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,proportion,None,Marea_SayedMM_2019.csv
2019,Marea,IncidentMgtDeployProp,Proportion of freeway DVMT affected by incident management deployment,proportion,InitializeVETravelPerformance,proportion,SayedMM,marea_operations_deployment.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,proportion,None,Marea_SayedMM_2019.csv
2019,Marea,SignalCoordDeployProp,Proportion of arterial DVMT affected by signal coordination deployment,proportion,InitializeVETravelPerformance,proportion,SayedMM,marea_operations_deployment.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,proportion,None,Marea_SayedMM_2019.csv
2019,Marea,AccessMgtDeployProp,Proportion of arterial DVMT affected by access management deployment,proportion,InitializeVETravelPerformance,proportion,SayedMM,marea_operations_deployment.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,proportion,None,Marea_SayedMM_2019.csv
2019,Marea,OtherFwyOpsDeployProp,Proportion of freeway DVMT affected by deployment of other user-defined freeway operations measures,proportion,InitializeVETravelPerformance,proportion,SayedMM,marea_operations_deployment.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,proportion,None,Marea_SayedMM_2019.csv
2019,Marea,OtherArtOpsDeployProp,Proportion of arterial DVMT affected by deployment of other user-defined arterial operations measures,proportion,InitializeVETravelPerformance,proportion,SayedMM,marea_operations_deployment.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,proportion,None,Marea_SayedMM_2019.csv
2019,Marea,FwyNoneCongChg,Charge per mile (U.S. dollars) of vehicle travel on freeways during periods of no congestion,USD,InitializeVETravelPerformance,USD,SayedMM,marea_congestion_charges.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,USD,None,Marea_SayedMM_2019.csv
2019,Marea,FwyModCongChg,Charge per mile (U.S. dollars) of vehicle travel on freeways during periods of moderate congestion,USD,InitializeVETravelPerformance,USD,SayedMM,marea_congestion_charges.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,USD,None,Marea_SayedMM_2019.csv
2019,Marea,FwyHvyCongChg,Charge per mile (U.S. dollars) of vehicle travel on freeways during periods of heavy congestion,USD,InitializeVETravelPerformance,USD,SayedMM,marea_congestion_charges.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,USD,None,Marea_SayedMM_2019.csv
2019,Marea,FwySevCongChg,Charge per mile (U.S. dollars) of vehicle travel on freeways during periods of severe congestion,USD,InitializeVETravelPerformance,USD,SayedMM,marea_congestion_charges.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,USD,None,Marea_SayedMM_2019.csv
2019,Marea,FwyExtCongChg,Charge per mile (U.S. dollars) of vehicle travel on freeways during periods of extreme congestion,USD,InitializeVETravelPerformance,USD,SayedMM,marea_congestion_charges.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,USD,None,Marea_SayedMM_2019.csv
2019,Marea,ArtNoneCongChg,Charge per mile (U.S. dollars) of vehicle travel on arterials during periods of no congestion,USD,InitializeVETravelPerformance,USD,SayedMM,marea_congestion_charges.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,USD,None,Marea_SayedMM_2019.csv
2019,Marea,ArtModCongChg,Charge per mile (U.S. dollars) of vehicle travel on arterials during periods of moderate congestion,USD,InitializeVETravelPerformance,USD,SayedMM,marea_congestion_charges.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,USD,None,Marea_SayedMM_2019.csv
2019,Marea,ArtHvyCongChg,Charge per mile (U.S. dollars) of vehicle travel on arterials during periods of heavy congestion,USD,InitializeVETravelPerformance,USD,SayedMM,marea_congestion_charges.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,USD,None,Marea_SayedMM_2019.csv
2019,Marea,ArtSevCongChg,Charge per mile (U.S. dollars) of vehicle travel on arterials during periods of severe congestion,USD,InitializeVETravelPerformance,USD,SayedMM,marea_congestion_charges.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,USD,None,Marea_SayedMM_2019.csv
2019,Marea,ArtExtCongChg,Charge per mile (U.S. dollars) of vehicle travel on arterials during periods of extreme congestion,USD,InitializeVETravelPerformance,USD,SayedMM,marea_congestion_charges.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,USD,None,Marea_SayedMM_2019.csv
2019,Marea,FwySmooth,"Fractional deployment of speed smoothing traffic management on freeways, where 0 is no deployment and 1 is the full potential fuel savings",proportion,CalculateMpgMpkwhAdjustments,proportion,SayedMM,marea_speed_smooth_ecodrive.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,proportion,None,Marea_SayedMM_2019.csv
2019,Marea,ArtSmooth,"Fractional deployment of speed smoothing traffic management on arterials, where 0 is no deployment and 1 is the full potential fuel savings",proportion,CalculateMpgMpkwhAdjustments,proportion,SayedMM,marea_speed_smooth_ecodrive.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,proportion,None,Marea_SayedMM_2019.csv
2019,Marea,LdvEcoDrive,Eco-driving penetration for light-duty vehicles; the fraction of vehicles from 0 to 1,proportion,CalculateMpgMpkwhAdjustments,proportion,SayedMM,marea_speed_smooth_ecodrive.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,proportion,None,Marea_SayedMM_2019.csv
2019,Marea,HvyTrkEcoDrive,Eco-driving penetration for heavy-duty vehicles; the fraction of vehicles from 0 to 1,proportion,CalculateMpgMpkwhAdjustments,proportion,SayedMM,marea_speed_smooth_ecodrive.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,proportion,None,Marea_SayedMM_2019.csv
2019,Marea,UrbanPop,Urbanized area population in the Marea,PRSN,AssignLocTypes,PRSN,SayedMM,"","",PRSN,None,Marea_SayedMM_2019.csv
2019,Marea,TownPop,Town (i.e. urban but non-urbanized area) in the Marea,PRSN,AssignLocTypes,PRSN,SayedMM,"","",PRSN,None,Marea_SayedMM_2019.csv
2019,Marea,RuralPop,Rural (i.e. not urbanized and not town) population in the Marea,PRSN,AssignLocTypes,PRSN,SayedMM,"","",PRSN,None,Marea_SayedMM_2019.csv
2019,Marea,UrbanIncome,Total household income of the urbanized area population in the Marea,USD,AssignLocTypes,USD,SayedMM,"","",USD,None,Marea_SayedMM_2019.csv
2019,Marea,TownIncome,Total household income of the town (i.e. urban but non-urbanized area) population in the Marea,USD,AssignLocTypes,USD,SayedMM,"","",USD,None,Marea_SayedMM_2019.csv
2019,Marea,RuralIncome,Total household income of the rural (i.e. not urbanized and not town) population in the Marea,USD,AssignLocTypes,USD,SayedMM,"","",USD,None,Marea_SayedMM_2019.csv
2019,Marea,TranRevMiPC,Ratio of annual bus-equivalent revenue-miles (i.e. revenue-miles at the same productivity - passenger miles per revenue mile - as standard bus) to urbanized area population,MI/PRSN/DAY,AssignTransitService,MI/PRSN/YR,SayedMM,"","",MI/PRSN/YR,None,Marea_SayedMM_2019.csv
2019,Marea,VanDvmt,"Total daily miles traveled by vans of various sizes to provide demand responsive, vanpool, and similar services.",MI/DAY,AssignTransitService,MI/DAY,SayedMM,"","",MI/DAY,None,Marea_SayedMM_2019.csv
2019,Marea,BusDvmt,Total daily miles traveled by buses of various sizes to provide bus service of various types.,MI/DAY,AssignTransitService,MI/DAY,SayedMM,"","",MI/DAY,None,Marea_SayedMM_2019.csv
2019,Marea,RailDvmt,"Total daily miles traveled by light rail, heavy rail, commuter rail, and similar types of vehicles.",MI/DAY,AssignTransitService,MI/DAY,SayedMM,"","",MI/DAY,None,Marea_SayedMM_2019.csv
2019,Marea,FwyLaneMiPC,Ratio of urbanized area freeway and expressway lane-miles to urbanized area population,MI/PRSN,AssignRoadMiles,MI/PRSN,SayedMM,"","",MI/PRSN,None,Marea_SayedMM_2019.csv
2019,Marea,UrbanHhDvmt,Average daily vehicle miles traveled in autos or light trucks by households residing in the urbanized portion of the Marea,MI/DAY,CalculateHouseholdDvmt,MI/DAY,SayedMM,"","",MI/DAY,None,Marea_SayedMM_2019.csv
2019,Marea,TownHhDvmt,Average daily vehicle miles traveled in autos or light trucks by households residing in town (urban but not urbanized) portion of the Marea,MI/DAY,CalculateHouseholdDvmt,MI/DAY,SayedMM,"","",MI/DAY,None,Marea_SayedMM_2019.csv
2019,Marea,RuralHhDvmt,Average daily vehicle miles traveled in autos or light trucks by households residing in the rural (non-urban) portion of the Marea,MI/DAY,CalculateHouseholdDvmt,MI/DAY,SayedMM,"","",MI/DAY,None,Marea_SayedMM_2019.csv
2019,Marea,TransitVanFuelCI,Average carbon intensity of fuel used by transit vans (grams CO2e per megajoule),KG/GGE,CalculateCarbonIntensity,GM/MJ,SayedMM,"","",GM/MJ,None,Marea_SayedMM_2019.csv
2019,Marea,TransitBusFuelCI,Average carbon intensity of fuel used by transit buses (grams CO2e per megajoule),KG/GGE,CalculateCarbonIntensity,GM/MJ,SayedMM,"","",GM/MJ,None,Marea_SayedMM_2019.csv
2019,Marea,TransitRailFuelCI,Average carbon intensity of fuel used by transit rail vehicles (grams CO2e per megajoule),KG/GGE,CalculateCarbonIntensity,GM/MJ,SayedMM,"","",GM/MJ,None,Marea_SayedMM_2019.csv
2019,Marea,ComSvcUrbanDvmt,Commercial service daily vehicle miles of travel associated with Marea urbanized household activity,MI/DAY,CalculateRoadDvmt,MI/DAY,SayedMM,"","",MI/DAY,None,Marea_SayedMM_2019.csv
2019,Marea,ComSvcTownDvmt,Commercial service daily vehicle miles of travel associated with Marea town household activity,MI/DAY,CalculateRoadDvmt,MI/DAY,SayedMM,"","",MI/DAY,None,Marea_SayedMM_2019.csv
2019,Marea,ComSvcRuralDvmt,Commercial service daily vehicle miles of travel associated with Marea rural household activity,MI/DAY,CalculateRoadDvmt,MI/DAY,SayedMM,"","",MI/DAY,None,Marea_SayedMM_2019.csv
2019,Marea,HvyTrkUrbanDvmt,Heavy truck daily vehicle miles of travel on urbanized area roadways in the Marea,MI/DAY,CalculateRoadDvmt,MI/DAY,SayedMM,"","",MI/DAY,None,Marea_SayedMM_2019.csv
2019,Marea,LdvFwyArtDvmt,Light-duty daily vehicle miles of travel in the urbanized portion of the Marea occurring on freeway or arterial roadways,MI/DAY,CalculateRoadDvmt,MI/DAY,SayedMM,"","",MI/DAY,None,Marea_SayedMM_2019.csv
2019,Marea,LdvOthDvmt,Light-duty daily vehicle miles of travel in the urbanized portion of the Marea occurring on other roadways,MI/DAY,CalculateRoadDvmt,MI/DAY,SayedMM,"","",MI/DAY,None,Marea_SayedMM_2019.csv
2019,Marea,HvyTrkFwyDvmt,Heavy truck daily vehicle miles of travel in the urbanized portion of the Marea occurring on freeways,MI/DAY,CalculateRoadDvmt,MI/DAY,SayedMM,"","",MI/DAY,None,Marea_SayedMM_2019.csv
2019,Marea,HvyTrkArtDvmt,Heavy truck daily vehicle miles of travel in the urbanized portion of the Marea occurring on arterial roadways,MI/DAY,CalculateRoadDvmt,MI/DAY,SayedMM,"","",MI/DAY,None,Marea_SayedMM_2019.csv
2019,Marea,HvyTrkOthDvmt,Heavy truck daily vehicle miles of travel in the urbanized portion of the Marea occurring on other roadways,MI/DAY,CalculateRoadDvmt,MI/DAY,SayedMM,"","",MI/DAY,None,Marea_SayedMM_2019.csv
2019,Marea,BusFwyDvmt,Bus daily vehicle miles of travel in the urbanized portion of the Marea occurring on freeways,MI/DAY,CalculateRoadDvmt,MI/DAY,SayedMM,"","",MI/DAY,None,Marea_SayedMM_2019.csv
2019,Marea,BusArtDvmt,Bus daily vehicle miles of travel in the urbanized portion of the Marea occurring on arterial roadways,MI/DAY,CalculateRoadDvmt,MI/DAY,SayedMM,"","",MI/DAY,None,Marea_SayedMM_2019.csv
2019,Marea,BusOthDvmt,Bus daily vehicle miles of travel in the urbanized portion of the Marea occuring on other roadways,MI/DAY,CalculateRoadDvmt,MI/DAY,SayedMM,"","",MI/DAY,None,Marea_SayedMM_2019.csv
2019,Marea,UrbanHhPropUrbanDvmt,Average proportion of urban household DVMT traveled on urban roads in the marea where the household resides,proportion,CalculateRoadDvmt,proportion,SayedMM,"","",proportion,None,Marea_SayedMM_2019.csv
2019,Marea,NonUrbanHhPropUrbanDvmt,Average proportion of non-urban household DVMT traveled on urban roads in the marea where the household resides,proportion,CalculateRoadDvmt,proportion,SayedMM,"","",proportion,None,Marea_SayedMM_2019.csv
2019,Marea,LdvFwyDvmt,Light-duty daily vehicle miles of travel in the urbanized portion of the Marea occurring on freeways,MI/DAY,CalculateRoadPerformance,MI/DAY,SayedMM,"","",MI/DAY,None,Marea_SayedMM_2019.csv
2019,Marea,LdvArtDvmt,Light-duty daily vehicle miles of travel in the urbanized portion of the Marea occurring on arterial roadways,MI/DAY,CalculateRoadPerformance,MI/DAY,SayedMM,"","",MI/DAY,None,Marea_SayedMM_2019.csv
2019,Marea,LdvAveSpeed,Average speed (miles per hour) of light-duty vehicle travel on urban area roads,MI/DAY,CalculateRoadPerformance,MI/HR,SayedMM,"","",MI/HR,None,Marea_SayedMM_2019.csv
2019,Marea,HvyTrkAveSpeed,Average speed (miles per hour) of heavy truck travel on urban area roads,MI/DAY,CalculateRoadPerformance,MI/HR,SayedMM,"","",MI/HR,None,Marea_SayedMM_2019.csv
2019,Marea,BusAveSpeed,Average speed (miles per hour) of bus travel on urban area roads,MI/DAY,CalculateRoadPerformance,MI/HR,SayedMM,"","",MI/HR,None,Marea_SayedMM_2019.csv
2019,Marea,NonUrbanAveSpeed,Average speed (miles per hour) of vehicle travel on non-urban area roads,MI/DAY,CalculateRoadPerformance,MI/HR,SayedMM,"","",MI/HR,None,Marea_SayedMM_2019.csv
2019,Marea,LdvTotDelay,Total light-duty vehicle delay (hours per day) on urban area roads,DAY,CalculateRoadPerformance,HR,SayedMM,"","",HR,None,Marea_SayedMM_2019.csv
2019,Marea,HvyTrkTotDelay,Total heavy truck vehicle delay (hours per day) on urban area roads,DAY,CalculateRoadPerformance,HR,SayedMM,"","",HR,None,Marea_SayedMM_2019.csv
2019,Marea,BusTotDelay,Total bus vehicle delay (hours per day) on urban area roads,DAY,CalculateRoadPerformance,HR,SayedMM,"","",HR,None,Marea_SayedMM_2019.csv
2019,Marea,AveCongPrice,Average price paid (dollars per mile) in congestion fees,USD,CalculateRoadPerformance,USD,SayedMM,"","",USD,None,Marea_SayedMM_2019.csv
2019,Marea,FwyDvmtPropNoneCong,Proportion of freeway DVMT occurring when there is no congestion,proportion,CalculateRoadPerformance,proportion,SayedMM,"","",proportion,None,Marea_SayedMM_2019.csv
2019,Marea,FwyDvmtPropModCong,Proportion of freeway DVMT occurring when congestion is moderate,proportion,CalculateRoadPerformance,proportion,SayedMM,"","",proportion,None,Marea_SayedMM_2019.csv
2019,Marea,FwyDvmtPropHvyCong,Proportion of freeway DVMT occurring when congestion is heavy,proportion,CalculateRoadPerformance,proportion,SayedMM,"","",proportion,None,Marea_SayedMM_2019.csv
2019,Marea,FwyDvmtPropSevCong,Proportion of freeway DVMT occurring when congestion is severe,proportion,CalculateRoadPerformance,proportion,SayedMM,"","",proportion,None,Marea_SayedMM_2019.csv
2019,Marea,FwyDvmtPropExtCong,Proportion of freeway DVMT occurring when congestion is extreme,proportion,CalculateRoadPerformance,proportion,SayedMM,"","",proportion,None,Marea_SayedMM_2019.csv
2019,Marea,ArtDvmtPropNoneCong,Proportion of arterial DVMT occurring when there is no congestion,proportion,CalculateRoadPerformance,proportion,SayedMM,"","",proportion,None,Marea_SayedMM_2019.csv
2019,Marea,ArtDvmtPropModCong,Proportion of arterial DVMT occurring when congestion is moderate,proportion,CalculateRoadPerformance,proportion,SayedMM,"","",proportion,None,Marea_SayedMM_2019.csv
2019,Marea,ArtDvmtPropHvyCong,Proportion of arterial DVMT occurring when congestion is heavy,proportion,CalculateRoadPerformance,proportion,SayedMM,"","",proportion,None,Marea_SayedMM_2019.csv
2019,Marea,ArtDvmtPropSevCong,Proportion of arterial DVMT occurring when congestion is severe,proportion,CalculateRoadPerformance,proportion,SayedMM,"","",proportion,None,Marea_SayedMM_2019.csv
2019,Marea,ArtDvmtPropExtCong,Proportion of arterial DVMT occurring when congestion is extreme,proportion,CalculateRoadPerformance,proportion,SayedMM,"","",proportion,None,Marea_SayedMM_2019.csv
2019,Marea,FwyNoneCongSpeed,Average freeway speed (miles per hour) when there is no congestion,MI/DAY,CalculateRoadPerformance,MI/HR,SayedMM,"","",MI/HR,None,Marea_SayedMM_2019.csv
2019,Marea,FwyModCongSpeed,Average freeway speed (miles per hour) when congestion is moderate,MI/DAY,CalculateRoadPerformance,MI/HR,SayedMM,"","",MI/HR,None,Marea_SayedMM_2019.csv
2019,Marea,FwyHvyCongSpeed,Average freeway speed (miles per hour) when congestion is heavy,MI/DAY,CalculateRoadPerformance,MI/HR,SayedMM,"","",MI/HR,None,Marea_SayedMM_2019.csv
2019,Marea,FwySevCongSpeed,Average freeway speed (miles per hour) when congestion is severe,MI/DAY,CalculateRoadPerformance,MI/HR,SayedMM,"","",MI/HR,None,Marea_SayedMM_2019.csv
2019,Marea,FwyExtCongSpeed,Average freeway speed (miles per hour) when congestion is extreme,MI/DAY,CalculateRoadPerformance,MI/HR,SayedMM,"","",MI/HR,None,Marea_SayedMM_2019.csv
2019,Marea,ArtNoneCongSpeed,Average arterial speed (miles per hour) when there is no congestion,MI/DAY,CalculateRoadPerformance,MI/HR,SayedMM,"","",MI/HR,None,Marea_SayedMM_2019.csv
2019,Marea,ArtModCongSpeed,Average arterial speed (miles per hour) when congestion is moderate,MI/DAY,CalculateRoadPerformance,MI/HR,SayedMM,"","",MI/HR,None,Marea_SayedMM_2019.csv
2019,Marea,ArtHvyCongSpeed,Average arterial speed (miles per hour) when congestion is heavy,MI/DAY,CalculateRoadPerformance,MI/HR,SayedMM,"","",MI/HR,None,Marea_SayedMM_2019.csv
2019,Marea,ArtSevCongSpeed,Average arterial speed (miles per hour) when congestion is severe,MI/DAY,CalculateRoadPerformance,MI/HR,SayedMM,"","",MI/HR,None,Marea_SayedMM_2019.csv
2019,Marea,ArtExtCongSpeed,Average arterial speed (miles per hour) when congestion is extreme,MI/DAY,CalculateRoadPerformance,MI/HR,SayedMM,"","",MI/HR,None,Marea_SayedMM_2019.csv
2019,Marea,OthSpd,Average speed (miles per hour) on other roadways,MI/DAY,CalculateRoadPerformance,MI/HR,SayedMM,"","",MI/HR,None,Marea_SayedMM_2019.csv
2019,Marea,LdvSpdSmoothFactor,Proportional adjustment of light-duty internal combustion engine (ICE) vehicle MPG due to speed smoothing,proportion,CalculateMpgMpkwhAdjustments,proportion,SayedMM,"","",proportion,None,Marea_SayedMM_2019.csv
2019,Marea,HvyTrkSpdSmoothFactor,Proportional adjustment of heavy truck internal combustion engine (ICE) vehicle MPG due to speed smoothing,proportion,CalculateMpgMpkwhAdjustments,proportion,SayedMM,"","",proportion,None,Marea_SayedMM_2019.csv
2019,Marea,BusSpdSmoothFactor,Proportional adjustment of bus internal combustion engine (ICE) vehicle MPG due to speed smoothing,proportion,CalculateMpgMpkwhAdjustments,proportion,SayedMM,"","",proportion,None,Marea_SayedMM_2019.csv
2019,Marea,LdvEcoDriveFactor,Proportional adjustment of light-duty internal combustion engine (ICE) vehicle MPG due to eco-driving,proportion,CalculateMpgMpkwhAdjustments,proportion,SayedMM,"","",proportion,None,Marea_SayedMM_2019.csv
2019,Marea,HvyTrkEcoDriveFactor,Proportional adjustment of heavy truck internal combustion engine (ICE) vehicle MPG due to eco-driving,proportion,CalculateMpgMpkwhAdjustments,proportion,SayedMM,"","",proportion,None,Marea_SayedMM_2019.csv
2019,Marea,BusEcoDriveFactor,Proportional adjustment of bus internal combustion engine (ICE) vehicle MPG due to eco-driving,proportion,CalculateMpgMpkwhAdjustments,proportion,SayedMM,"","",proportion,None,Marea_SayedMM_2019.csv
2019,Marea,LdIceFactor,Proportional adjustment of light-duty internal combustion engine (ICE) vehicle MPG due to congestion,proportion,CalculateMpgMpkwhAdjustments,proportion,SayedMM,"","",proportion,None,Marea_SayedMM_2019.csv
2019,Marea,LdHevFactor,Proportional adjustment of light-duty hybrid-electric vehicle (HEV) MPG due to congestion,proportion,CalculateMpgMpkwhAdjustments,proportion,SayedMM,"","",proportion,None,Marea_SayedMM_2019.csv
2019,Marea,LdEvFactor,Proportional adjustment of light-duty battery electric vehicle (EV) MPkWh due to congestion,proportion,CalculateMpgMpkwhAdjustments,proportion,SayedMM,"","",proportion,None,Marea_SayedMM_2019.csv
2019,Marea,LdFcvFactor,Proportional adjustment of light-duty fuel cell vehicle (FCV) MPkWh due to congestion,proportion,CalculateMpgMpkwhAdjustments,proportion,SayedMM,"","",proportion,None,Marea_SayedMM_2019.csv
2019,Marea,HdIceFactor,Proportional adjustment of heavy-duty internal combustion engine (ICE) vehicle MPG due to congestion,proportion,CalculateMpgMpkwhAdjustments,proportion,SayedMM,"","",proportion,None,Marea_SayedMM_2019.csv
2019,Marea,ComSvcUrbanGGE,Average daily amount of hydrocarbon fuels consumed by commercial service vehicles associated with urban household activity in gas gallon equivalents,GGE/DAY,CalculateComEnergyAndEmissions,GGE/DAY,SayedMM,"","",GGE/DAY,None,Marea_SayedMM_2019.csv
2019,Marea,ComSvcNonUrbanGGE,Average daily amount of hydrocarbon fuels consumed by commercial service vehicles associated with rural and town household activity in gas gallon equivalents,GGE/DAY,CalculateComEnergyAndEmissions,GGE/DAY,SayedMM,"","",GGE/DAY,None,Marea_SayedMM_2019.csv
2019,Marea,HvyTrkUrbanGGE,Average daily amount of hydrocarbon fuels consumed by heavy trucks on urbanized area roadways in the Marea in gas gallon equivalents,GGE/DAY,CalculateComEnergyAndEmissions,GGE/DAY,SayedMM,"","",GGE/DAY,None,Marea_SayedMM_2019.csv
2019,Marea,ComSvcUrbanKWH,Average daily amount of electricity consumed by commercial service vehicles associated with urban household activity in kilowatt-hours,GGE/DAY,CalculateComEnergyAndEmissions,KWH/DAY,SayedMM,"","",KWH/DAY,None,Marea_SayedMM_2019.csv
2019,Marea,ComSvcNonUrbanKWH,Average daily amount of electricity consumed by commercial service vehicles associated with rural and town household activity in kilowatt-hours,GGE/DAY,CalculateComEnergyAndEmissions,KWH/DAY,SayedMM,"","",KWH/DAY,None,Marea_SayedMM_2019.csv
2019,Marea,HvyTrkUrbanKWH,Average daily amount of electricity consumed by heavy trucks on urbanized area roadways in the Marea in kilowatt-hours,GGE/DAY,CalculateComEnergyAndEmissions,KWH/DAY,SayedMM,"","",KWH/DAY,None,Marea_SayedMM_2019.csv
2019,Marea,ComSvcUrbanCO2e,Average daily amount of carbon-dioxide equivalents produced by commercial service vehicles associated with urban household activity in grams,KG/DAY,CalculateComEnergyAndEmissions,GM/DAY,SayedMM,"","",GM/DAY,None,Marea_SayedMM_2019.csv
2019,Marea,ComSvcNonUrbanCO2e,Average daily amount of carbon-dioxide equivalents produced by commercial service vehicles associated with rural and town household activity in grams,KG/DAY,CalculateComEnergyAndEmissions,GM/DAY,SayedMM,"","",GM/DAY,None,Marea_SayedMM_2019.csv
2019,Marea,HvyTrkUrbanCO2e,Average daily amount of carbon-dioxide equivalents produced by heavy trucks on urbanized area roadways in the Marea in grams,KG/DAY,CalculateComEnergyAndEmissions,GM/DAY,SayedMM,"","",GM/DAY,None,Marea_SayedMM_2019.csv
2019,Marea,ComSvcAveUrbanAutoCO2eRate,Average amount of carbon-dioxide equivalents produced by commercial service automobiles per mile of travel on urbanized area roadways in grams per mile,KG/MI,CalculateComEnergyAndEmissions,GM/MI,SayedMM,"","",GM/MI,None,Marea_SayedMM_2019.csv
2019,Marea,ComSvcAveUrbanLtTrkCO2eRate,Average amount of carbon-dioxide equivalents produced by commercial service light trucks per mile of travel on urbanized area roadways in grams per mile,KG/MI,CalculateComEnergyAndEmissions,GM/MI,SayedMM,"","",GM/MI,None,Marea_SayedMM_2019.csv
2019,Marea,HvyTrkAveUrbanCO2eRate,Average amount of carbon-dioxide equivalents produced by heavy trucks per mile of travel on urbanized area roadways in grams per mile,KG/MI,CalculateComEnergyAndEmissions,GM/MI,SayedMM,"","",GM/MI,None,Marea_SayedMM_2019.csv
2019,Marea,BusGGE,Average daily amount of hydrocarbon fuels consumed by bus transit vehicles in urbanized area in gas gallon equivalents,GGE/DAY,CalculatePtranEnergyAndEmissions,GGE/DAY,SayedMM,"","",GGE/DAY,None,Marea_SayedMM_2019.csv
2019,Marea,RailGGE,Average daily amount of hydrocarbon fuels consumed by rail transit vehicles in urbanized area in gas gallon equivalents,GGE/DAY,CalculatePtranEnergyAndEmissions,GGE/DAY,SayedMM,"","",GGE/DAY,None,Marea_SayedMM_2019.csv
2019,Marea,VanGGE,Average daily amount of hydrocarbon fuels consumed by van transit vehicles in urbanized area in gas gallon equivalents,GGE/DAY,CalculatePtranEnergyAndEmissions,GGE/DAY,SayedMM,"","",GGE/DAY,None,Marea_SayedMM_2019.csv
2019,Marea,BusKWH,Average daily amount of electricity consumed by bus transit vehicles in urbanized area in kilowatt-hours,GGE/DAY,CalculatePtranEnergyAndEmissions,KWH/DAY,SayedMM,"","",KWH/DAY,None,Marea_SayedMM_2019.csv
2019,Marea,RailKWH,Average daily amount of electricity consumed by rail transit vehicles in urbanized area in kilowatt-hours,GGE/DAY,CalculatePtranEnergyAndEmissions,KWH/DAY,SayedMM,"","",KWH/DAY,None,Marea_SayedMM_2019.csv
2019,Marea,VanKWH,Average daily amount of electricity consumed by van transit vehicles in urbanized area in kilowatt-hours,GGE/DAY,CalculatePtranEnergyAndEmissions,KWH/DAY,SayedMM,"","",KWH/DAY,None,Marea_SayedMM_2019.csv
